document_id,ticker,company_name,report_year,dimension_code,raw_score,evidence_locator,evidence_exists,evidence_text_short,evidence_semantic_status,evidence_issue_type,score_evidence_alignment,needs_review,recommended_action
MDA_5306_FFB_2022,FFB,FarmFresh,2022,AR03,2,[MDA_P002],true,OUTCOMES FINANCIAL CAPITAL ·· Revenue: RM501.9 million ·· Profit Before Tax: RM65.7 million ·· Earnings Per Share: 4.87 sen ·· Shareholders' Equity: RM611.0 million ·· Cash and cash equivalents: RM28.1 million MANUFACTURED CAPITAL ·· 78.6 million litres of finished goods sold ·· ,strong,none,aligned,false,accept
MDA_5306_FFB_2022,FFB,FarmFresh,2022,AR04,4,[MDA_P004],true,"While demand for our products has remained stable during this period, we have been adversely affected due to the increasing price of inputs, placing pressure on our margins, and have witnessed a sharp rise in logistics costs in importing raw milk from Australia to Malaysia. OUR R",strong,none,aligned,false,accept
MDA_5306_FFB_2022,FFB,FarmFresh,2022,AR05,2,[MDA_P001],true,MANAGEMENT DISCUSSION AND ANALYSIS OUR VALUE CREATING BUSINESS MODEL,strong,none,aligned,false,accept
MDA_5306_FFB_2023,FFB,FarmFresh,2023,AR01,4,[MDA_P001],true,Management Discussion and Analysis A. Strategic Review 62 Market Landscape – Key Market Trends 66 Key Risks and Mitigation 69 Material Matters 74 Our Strategic Priorities B. Financial Review 76 Group Financial Review 78 5-Year Group Financial Summary 79 5-Year Financial Highlight,strong,none,aligned,false,accept
MDA_5306_FFB_2023,FFB,FarmFresh,2023,AR02,2,[MDA_P047],true,"The Group faced a variety of macroeconomic challenges during the year, Despite recording commendable topline growth, the unprecedented rising costs have resulted in our margins compressing, resulting in lower profitability of the Group. Despite this challenging backdrop, the Grou",acceptable,numeric_review_required,partial,false,manual_review
MDA_5306_FFB_2023,FFB,FarmFresh,2023,AR03,2,[MDA_P003],true,"In our commitment to drive sustained value creation, we thoroughly analyse and evaluate all market factors and developments that hold the potential to shape our operations. The strategies we craft to address these global megatrends and respond to the shifting industry landscape p",strong,none,aligned,false,accept
MDA_5306_FFB_2023,FFB,FarmFresh,2023,AR04,4,[MDA_P001],true,Management Discussion and Analysis A. Strategic Review 62 Market Landscape – Key Market Trends 66 Key Risks and Mitigation 69 Material Matters 74 Our Strategic Priorities B. Financial Review 76 Group Financial Review 78 5-Year Group Financial Summary 79 5-Year Financial Highlight,strong,none,aligned,false,accept
MDA_5306_FFB_2023,FFB,FarmFresh,2023,AR05,4,[MDA_P001],true,Management Discussion and Analysis A. Strategic Review 62 Market Landscape – Key Market Trends 66 Key Risks and Mitigation 69 Material Matters 74 Our Strategic Priorities B. Financial Review 76 Group Financial Review 78 5-Year Group Financial Summary 79 5-Year Financial Highlight,strong,none,aligned,false,accept
MDA_5306_FFB_2024,FFB,FarmFresh,2024,AR01,4,[MDA_P001],true,"IN A CONSTANTLY CHANGING BUSINESS LANDSCAPE, CHARACTERISED BY EVOLVING CONSUMER PREFERENCES, REGULATORY SHIFTS AND GLOBAL CHALLENGES, WE REMAIN COMMITTED TO MANAGING THE COMPLEXITIES OF OPERATING FROM GRASS TO GLASS IN THE DAIRY INDUSTRY, ENSURING EFFICIENCY, QUALITY AND RESPONSI",strong,none,aligned,false,accept
MDA_5306_FFB_2024,FFB,FarmFresh,2024,AR02,3,[MDA_P004],true,"Since 2014, we have adopted regenerative agricultural practices to minimise waste and responsibly use natural resources. Building on these efforts, we have identified biogas facilities as a promising sustainability initiative. These facilities convert waste from our cow herd into",acceptable,numeric_review_required,partial,false,manual_review
MDA_5306_FFB_2024,FFB,FarmFresh,2024,AR03,4,[MDA_P003],true,"With increasing demand for our milk products, we have proactively expanded our capacity across all six of our farms. Notably, we completed construction of new barns at our Taiping farm, boosting its herd capacity by 1,500 cows, making it currently our largest farm with a total ca",strong,none,aligned,false,accept
MDA_5306_FFB_2024,FFB,FarmFresh,2024,AR04,4,[MDA_P002],true,"THIS OPERATIONAL REVIEW OUTLINES THE KEY ACHIEVEMENTS OF OUR FARMING, MANUFACTURING AND DISTRIBUTION SEGMENTS OVER THE PAST YEAR, REVEALING THEIR CURRENT AND FUTURE IMPACT ON OUR BUSINESS OPERATIONS AND GROWTH PROSPECTS. Integrated Annual Repor t 2024",strong,none,aligned,false,accept
MDA_5306_FFB_2024,FFB,FarmFresh,2024,AR05,4,[MDA_P001],true,"IN A CONSTANTLY CHANGING BUSINESS LANDSCAPE, CHARACTERISED BY EVOLVING CONSUMER PREFERENCES, REGULATORY SHIFTS AND GLOBAL CHALLENGES, WE REMAIN COMMITTED TO MANAGING THE COMPLEXITIES OF OPERATING FROM GRASS TO GLASS IN THE DAIRY INDUSTRY, ENSURING EFFICIENCY, QUALITY AND RESPONSI",strong,none,aligned,false,accept
MDA_5533_OCB_2020,OCB,OCB Berhad,2020,AR01,2,[MDA_P001],true,MANAGEMENT DISCUSSION AND ANALYSIS,strong,none,aligned,false,accept
MDA_5533_OCB_2020,OCB,OCB Berhad,2020,AR02,3,[MDA_P001],true,MANAGEMENT DISCUSSION AND ANALYSIS,invalid,missing_financial_content,misaligned,true,rerun_dimension_only
MDA_5533_OCB_2020,OCB,OCB Berhad,2020,AR03,2,[MDA_P002],true,ANNUAL REPORT 2020 REVIEW OF THE FINANCIAL RESULTS AND FINANCIAL CONDITIONS (cont’d) Bedding Products Division Bedding Products Division registered a higher revenue of RM77.0 million with a profit before taxation of RM2.8 million in FYE 2020 compared to a revenue of RM68.5 millio,strong,none,aligned,false,accept
MDA_5533_OCB_2020,OCB,OCB Berhad,2020,AR04,4,[MDA_P006],true,"Sofiya Residensi, Desa ParkCity, Kuala Lumpur The retail distribution business remains active but dealers are buying with lesser volume. The Division will spare more efforts to promote AKRON and SOX (in-house brands) for year 2021. Its healthcare & public segment has intensified ",strong,none,aligned,false,accept
MDA_5533_OCB_2020,OCB,OCB Berhad,2020,AR05,4,[MDA_P001],true,MANAGEMENT DISCUSSION AND ANALYSIS,strong,none,aligned,false,accept
MDA_5533_OCB_2021,OCB,OCB Berhad,2021,AR01,4,[MDA_P001],true,Management Discussion and Analysis,strong,none,aligned,false,accept
MDA_5533_OCB_2021,OCB,OCB Berhad,2021,AR02,3,[MDA_P001],true,Management Discussion and Analysis,invalid,missing_financial_content,misaligned,true,rerun_dimension_only
MDA_5533_OCB_2021,OCB,OCB Berhad,2021,AR03,2,[MDA_P002],true,Registration No. 195901000114 (3465-H) REVIEW OF THE OPERATING ACTIVITIES (cont’d) Consumer Foods Division (cont’d) Spices & Seasonings Specialities Sdn. Bhd. received the FSSC 22000 certification in August 2021. With this certification which is a program under the Global Food Sa,weak,missing_causal_explanation,partial,true,manual_review
MDA_5533_OCB_2021,OCB,OCB Berhad,2021,AR04,4,[MDA_P002],true,Registration No. 195901000114 (3465-H) REVIEW OF THE OPERATING ACTIVITIES (cont’d) Consumer Foods Division (cont’d) Spices & Seasonings Specialities Sdn. Bhd. received the FSSC 22000 certification in August 2021. With this certification which is a program under the Global Food Sa,strong,none,aligned,false,accept
MDA_5533_OCB_2021,OCB,OCB Berhad,2021,AR05,4,[MDA_P001],true,Management Discussion and Analysis,strong,none,aligned,false,accept
MDA_5533_OCB_2022,OCB,OCB Berhad,2022,AR01,5,[MDA_P001],true,Management Discussion and Analysis The Board of Directors of OCB Berhad (“OCB” or “the Company”) (“Board”) and the Management are pleased to present material non-financial information on OCB and its group of companies (“OCB Group” or “the Group”) to complement the detailed inform,invalid,non_mda_noise,misaligned,true,check_text_cleaning
MDA_5533_OCB_2022,OCB,OCB Berhad,2022,AR02,3,[MDA_P001],true,Management Discussion and Analysis The Board of Directors of OCB Berhad (“OCB” or “the Company”) (“Board”) and the Management are pleased to present material non-financial information on OCB and its group of companies (“OCB Group” or “the Group”) to complement the detailed inform,invalid,non_mda_noise,misaligned,true,check_text_cleaning
MDA_5533_OCB_2022,OCB,OCB Berhad,2022,AR03,4,[MDA_P006],true,"REVIEW OF THE FINANCIAL RESULTS AND FINANCIAL CONDITIONS The Group’s financial performance for FYE 2022 as compared to FYE 2021 is as follows: FYE 2022 RM’000 FYE 2021 RM’000 Increase/ (Decrease) RM’000 % Revenue 254,904 238,893 16,011 6.7 Gross Profit 44,527 35,610 8,917 25.0 Ea",acceptable,none,aligned,false,accept
MDA_5533_OCB_2022,OCB,OCB Berhad,2022,AR04,4,[MDA_P009],true,The Consumer Foods Division posted a loss before taxation of RM2.2 million for FYE 2022 as compared to a profit before taxation of RM0.8 million in FYE 2021 due to rising raw materials cost and higher operating expenses ratio. Material costs such as wheat escalated up to 30% year,strong,none,aligned,false,accept
MDA_5533_OCB_2022,OCB,OCB Berhad,2022,AR05,4,[MDA_P001],true,Management Discussion and Analysis The Board of Directors of OCB Berhad (“OCB” or “the Company”) (“Board”) and the Management are pleased to present material non-financial information on OCB and its group of companies (“OCB Group” or “the Group”) to complement the detailed inform,invalid,non_mda_noise,misaligned,true,check_text_cleaning
MDA_5533_OCB_2023,OCB,OCB Berhad,2023,AR01,4,[MDA_P001],true,MANAGEMENT DISCUSSION AND ANALYSIS The Board of Directors of OCB Berhad (“OCB” or “the Company”) and the Management are pleased to present material non-financial information on OCB and its group of companies (“OCB Group” or “the Group”) to complement the detailed information in t,invalid,non_mda_noise,misaligned,true,check_text_cleaning
MDA_5533_OCB_2023,OCB,OCB Berhad,2023,AR02,3,[MDA_P001],true,MANAGEMENT DISCUSSION AND ANALYSIS The Board of Directors of OCB Berhad (“OCB” or “the Company”) and the Management are pleased to present material non-financial information on OCB and its group of companies (“OCB Group” or “the Group”) to complement the detailed information in t,invalid,non_mda_noise,misaligned,true,check_text_cleaning
MDA_5533_OCB_2023,OCB,OCB Berhad,2023,AR03,4,[MDA_P006],true,"REVIEW OF THE FINANCIAL RESULTS AND FINANCIAL CONDITIONS The Group’s financial performance for the FYE 2023 as compared to FYE 2022 is as follows: FYE 2023 RM’000 FYE 2022 RM’000 Increase/ (Decrease) RM’000 % Revenue 298,600 254,904 43,696 17.1 Gross Profit 61,955 44,527 17,428 3",acceptable,none,aligned,false,accept
MDA_5533_OCB_2023,OCB,OCB Berhad,2023,AR04,4,[MDA_P030],true,"Registration No. 195901000114 (3465-H) BUSINESS OUTLOOK 2024 Malaysia’s Gross Domestic Product (“GDP”) is expected to grow strongly at 4.5 percent to 5.0 percent in 2024, primarily on the back of a recovery in the manufacturing sector and driven by the expected expansion of its d",acceptable,none,aligned,false,accept
MDA_5533_OCB_2023,OCB,OCB Berhad,2023,AR05,4,[MDA_P001],true,MANAGEMENT DISCUSSION AND ANALYSIS The Board of Directors of OCB Berhad (“OCB” or “the Company”) and the Management are pleased to present material non-financial information on OCB and its group of companies (“OCB Group” or “the Group”) to complement the detailed information in t,invalid,non_mda_noise,misaligned,true,check_text_cleaning
MDA_5533_OCB_2024,OCB,OCB Berhad,2024,AR01,2,[MDA_P001],true,MANAGEMENT DISCUSSION AND ANALYSIS,strong,none,aligned,false,accept
MDA_5533_OCB_2024,OCB,OCB Berhad,2024,AR02,3,[MDA_P001],true,MANAGEMENT DISCUSSION AND ANALYSIS,invalid,missing_financial_content,misaligned,true,rerun_dimension_only
MDA_5533_OCB_2024,OCB,OCB Berhad,2024,AR03,4,[MDA_P002],true,"Registration No. 195901000114 (3465-H) REVIEW OF THE OPERATING ACTIVITIES Consumer Foods Division The Semenyih and Sibu noodle plants have a current combined capacity of 12.0 million pieces of noodles per shift per month. For the full year 2024, the Semenyih noodle plant utilised",strong,none,aligned,false,accept
MDA_5533_OCB_2024,OCB,OCB Berhad,2024,AR04,4,[MDA_P014],true,"ANNUAL REPORT 2024 BUSINESS OUTLOOK 2025 In 2025, Malaysia’s business landscape is expected to be characterized by steady economic growth, strategic policy initiatives, and a strong focus on technological advancement. The Malaysian economy is projected to expand at a rate of 4.5%",strong,none,aligned,false,accept
MDA_5533_OCB_2024,OCB,OCB Berhad,2024,AR05,4,[MDA_P001],true,MANAGEMENT DISCUSSION AND ANALYSIS,strong,none,aligned,false,accept
MDA_6203_KHEESAN_2021,KHEESAN,Khee San Berhad,2021,AR01,4,[MDA_P001],true,MANAGEMENT DISCUSSION & ANALYSIS (cont’d) Khee San Berhad Annual Report Registration No.: 199401018697 (304376-A),strong,none,aligned,false,accept
MDA_6203_KHEESAN_2021,KHEESAN,Khee San Berhad,2021,AR02,3,[MDA_P001],true,MANAGEMENT DISCUSSION & ANALYSIS (cont’d) Khee San Berhad Annual Report Registration No.: 199401018697 (304376-A),acceptable,numeric_review_required,partial,false,manual_review
MDA_6203_KHEESAN_2021,KHEESAN,Khee San Berhad,2021,AR03,2,[MDA_P002],true,"Candy The Candies segment is subdivided into various categories as follows: Categories Brands Chewy Fruitplus, Mintplus, Choco Plus and Milk Plus, Victory, Snackie and Sochews Deposited Victory Brand and S’creams Hard Torrone, Snackie, Kiss Me, BonBon, Fizzy, Salt Plus, Salt & Le",strong,none,aligned,false,accept
MDA_6203_KHEESAN_2021,KHEESAN,Khee San Berhad,2021,AR04,4,[MDA_P006],true,"Distribution Channels The Group sells its products via two distribution channels, through wholesale and modern distribution channels. In an effort to achieve higher sales volume, the Group distributes its products via both the wholesale and modern distribution channels in Malaysi",acceptable,none,aligned,false,accept
MDA_6203_KHEESAN_2021,KHEESAN,Khee San Berhad,2021,AR05,2,[MDA_P001],true,MANAGEMENT DISCUSSION & ANALYSIS (cont’d) Khee San Berhad Annual Report Registration No.: 199401018697 (304376-A),strong,none,aligned,false,accept
MDA_6203_KHEESAN_2022,KHEESAN,Khee San Berhad,2022,AR01,2,[MDA_P001],true,MANAGEMENT DISCUSSION & ANALYSIS (cont’d),strong,none,aligned,false,accept
MDA_6203_KHEESAN_2022,KHEESAN,Khee San Berhad,2022,AR02,3,[MDA_P003],true,"In FYE 2022, the Group recorded total sales revenue of RM33.0 million of which domestic sales accounted for 57.6% which export sales accounted for the balance of 42.4%. The main product category of the Group is Candy.",acceptable,numeric_review_required,partial,false,manual_review
MDA_6203_KHEESAN_2022,KHEESAN,Khee San Berhad,2022,AR03,2,[MDA_P003],true,"In FYE 2022, the Group recorded total sales revenue of RM33.0 million of which domestic sales accounted for 57.6% which export sales accounted for the balance of 42.4%. The main product category of the Group is Candy.",strong,none,aligned,false,accept
MDA_6203_KHEESAN_2022,KHEESAN,Khee San Berhad,2022,AR04,4,[MDA_P016],true,"In an effort to achieve higher sales volume, the Group distributes its products via both the wholesale and modern distribution channels in Malaysia. However, for export sales, the distribution channels vary from country to country. For example, in Singapore and Hong Kong, only th",acceptable,none,aligned,false,accept
MDA_6203_KHEESAN_2022,KHEESAN,Khee San Berhad,2022,AR05,2,[MDA_P001],true,MANAGEMENT DISCUSSION & ANALYSIS (cont’d),strong,none,aligned,false,accept
MDA_6203_KHEESAN_2023,KHEESAN,Khee San Berhad,2023,AR01,5,[MDA_P001],true,"MANAGEMENT DISCUSSION & ANALYSIS Khee San Berhad (“KSB”) and its three (3) subsidiaries Khee San Food Industries Sdn Bhd (“KSFI”), Khee San Marketing Sdn Bhd and Mega Global Confectionary Sdn Bhd (collectively known as “the Group”), are the largest manufacturers of candy in Malay",strong,none,aligned,false,accept
MDA_6203_KHEESAN_2023,KHEESAN,Khee San Berhad,2023,AR02,3,[MDA_P001],true,"MANAGEMENT DISCUSSION & ANALYSIS Khee San Berhad (“KSB”) and its three (3) subsidiaries Khee San Food Industries Sdn Bhd (“KSFI”), Khee San Marketing Sdn Bhd and Mega Global Confectionary Sdn Bhd (collectively known as “the Group”), are the largest manufacturers of candy in Malay",acceptable,numeric_review_required,partial,false,manual_review
MDA_6203_KHEESAN_2023,KHEESAN,Khee San Berhad,2023,AR03,5,[MDA_P001],true,"MANAGEMENT DISCUSSION & ANALYSIS Khee San Berhad (“KSB”) and its three (3) subsidiaries Khee San Food Industries Sdn Bhd (“KSFI”), Khee San Marketing Sdn Bhd and Mega Global Confectionary Sdn Bhd (collectively known as “the Group”), are the largest manufacturers of candy in Malay",strong,none,aligned,false,accept
MDA_6203_KHEESAN_2023,KHEESAN,Khee San Berhad,2023,AR04,4,[MDA_P028],true,"MANAGEMENT DISCUSSION & ANALYSIS The Group sells its products via two distribution channels, through wholesale and modern distribution channels. In an effort to achieve higher sales volume, the Group distributes its products via both the wholesale and modern distribution channels",acceptable,none,aligned,false,accept
MDA_6203_KHEESAN_2023,KHEESAN,Khee San Berhad,2023,AR05,4,[MDA_P001],true,"MANAGEMENT DISCUSSION & ANALYSIS Khee San Berhad (“KSB”) and its three (3) subsidiaries Khee San Food Industries Sdn Bhd (“KSFI”), Khee San Marketing Sdn Bhd and Mega Global Confectionary Sdn Bhd (collectively known as “the Group”), are the largest manufacturers of candy in Malay",strong,none,aligned,false,accept
